V13,V14,p.value,probability,n,p_adju,p_scaled
IPR001046,NRAMP family,1.9725700957068445e-82,0.0004466717273737075,85,2.5339270480533736e-81,805.9620589264275
IPR032334,"Gram-positive pilin backbone subunit 2, Cna-B-like domain",6.186332556093333e-82,0.00007725083523109847,38,7.911993742793052e-81,801.017140648729
IPR003473,Quinolinate synthetase A,1.3666220647449475e-81,0.00007215796267942994,37,1.7402052143215142e-80,797.5939953436551
IPR022038,"Ig-like domain, bacterial type",1.6852190083293791e-80,0.0005547478438385891,96,2.1365646209949868e-79,786.7028396728997
IPR004099,"Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain",5.767678857047016e-80,0.0014343137381041219,206,7.28075824551909e-79,781.3782338927256
IPR009343,Protein of unknown function DUF1002,6.704115222346472e-80,0.00012925174444287192,45,8.426379305328583e-79,780.7435899542237
IPR011266,Fibrinogen-binding domain 2,4.1678265148857923e-79,0.0003366656802576672,70,5.216043827213291e-78,772.8265876815095
IPR002915,DeoC/FbaB/LacD aldolase,4.271237567934549e-79,0.0005385042608580042,93,5.322619123118438e-78,772.7387461003354
IPR013096,"Cupin 2, conserved barrel",3.0789074599328927e-78,0.0008870711801311495,133,3.820465597091198e-77,764.1788370674126
IPR039444,SIR2-like domain,4.944353051108933e-78,0.00008057460468587162,37,6.1092091089125625e-77,762.1401500937567
IPR012481,"Kanamycin nucleotidyltransferase, C-terminal",2.396189448210142e-77,0.000015653881948286436,23,2.948222966658554e-76,755.304396749759
IPR002633,"Bacteriocin, class IIa",1.1639888889133148e-76,0.000030396407755747978,27,1.426130924399675e-75,748.4584060272098
IPR041171,SDR-like Ig domain,1.368802031272296e-76,0.000636019367926268,102,1.6700530222552365e-75,747.7726974028517
IPR025875,Leucine rich repeat 4,1.564471572546845e-76,0.0005302484464058258,90,1.9008329606444166e-75,747.210560459214
IPR022412,"Quinolinate phosphoribosyl transferase, N-terminal",2.4403986311162905e-76,0.00009821202647007106,39,2.952781082296723e-75,745.2976875021569
IPR005149,"Transcription regulator PadR, N-terminal",4.363291554289006e-76,0.0009555301090625255,139,5.257586021614356e-75,742.7921361290568
IPR002508,"N-acetylmuramoyl-L-alanine amidase, catalytic domain",7.093591970252341e-76,0.0005617706470414163,93,8.512310364302809e-75,740.6995255010462
IPR046010,Protein of unknown function DUF5966,8.977018542118083e-76,4.0742980413348254e-6,17,1.0728272979023087e-74,739.6947018446899
IPR005325,"Protein of unknown function DUF308, membrane",1.5033349316869114e-75,0.0007142887776677003,110,1.7892753717547077e-74,737.4732281581588
IPR043964,"TraG, P-loop domain",1.6825687491294033e-75,0.000056664908285406724,32,1.994459541650951e-74,737.0017476908889
IPR012933,HicA mRNA interferase family,1.6906067627878994e-75,0.000036347027263486996,28,1.9958742187406944e-74,736.9986683169999
IPR022749,"N6 adenine-specific DNA methyltransferase, N-terminal domain",6.94191215563967e-75,0.00024638781313124814,57,8.16234509913116e-74,730.8818504746032
IPR007693,"DNA helicase, DnaB-like, N-terminal",1.4970071219359258e-74,0.0003366656802576672,67,1.7531215933996625e-73,727.5618796096772
IPR005638,"Pesticidal crystal protein, C-terminal",2.3992844808489267e-73,0.00001586831868730406,22,2.798525418462188e-72,715.5307074412701
IPR003807,Domain of unknown function DUF202,1.462185436535865e-72,0.000010936273689898742,20,1.6986982999755309e-71,707.698837478471
IPR007210,"ABC-type glycine betaine transport system, substrate-binding domain",1.1468413701095046e-71,0.0006574094326432759,100,1.3270592996981412e-70,698.7710967023559
IPR001648,Small ribosomal subunit protein bS18,1.6761496150231205e-71,0.00025517971943097065,56,1.9318783705167664e-70,697.1402021988545
IPR001178,"Pesticidal crystal protein, central domain",3.2204630614604938e-71,0.000011794020645969232,20,3.697193026464094e-70,694.3212787478803
IPR024463,"Transposase TnpC, homeodomain",4.390004236662044e-71,0.00012228255042479917,40,5.020098962394714e-70,692.9928772142105
IPR012569,"Internalin, Ig-like inter-repeat region",4.501036184575841e-71,0.0001788402403406971,47,5.1269615289934194e-70,692.9013994134809
IPR039552,"Transposase IS66, C-terminal",9.404375883683507e-71,0.00009386968250496421,36,1.0670490302265022e-69,689.7181562456092
IPR008331,Ferritin/DPS protein domain,1.4438490313036958e-70,0.0004544986683478507,77,1.6318851842176655e-69,687.873104004932
IPR007694,"DNA helicase, DnaB-like, C-terminal",1.6786866984140592e-70,0.0003431523916129503,65,1.889980854276215e-69,687.2354259525762
IPR032179,"Pesticidal crystal protein Cry22Aa, Ig-like domain",1.8155743273281147e-70,0.0002789285882771724,58,2.0362364378803008e-69,686.9117179524249
IPR048645,"Cry1Ac-like, domain VII",2.102330653743878e-70,9.810480810056226e-6,19,2.3475221113552577e-69,686.2939030841462
IPR011639,Type II methyltransferase M.TaqI-like domain,2.1092276857855882e-70,0.000030181971016730355,25,2.3475221113552577e-69,686.2939030841462
IPR004260,Pyrimidine dimer DNA glycosylase,4.844546550722158e-70,0.00007537451376469428,33,5.371367962701829e-69,682.6991509549321
IPR006199,"LexA repressor, DNA-binding domain",5.194310479722029e-70,0.00025421475410539136,55,5.737352029874787e-69,682.4128850205382
IPR031552,"Type II bacterial toxin-antitoxin system, ParE-like toxin",1.0338096768856258e-69,0.00003114693634230965,25,1.1375807614333904e-68,679.4401776126442
IPR041459,"Polyvalent protein, metallopeptidase domain",1.5758889008477316e-69,8.041377713160841e-6,18,1.7275533965684156e-68,677.6256852023357
IPR025487,Probable Zinc-ribbon domain,2.462423179288865e-69,0.0000364006364482414,26,2.6892981238975017e-68,675.7036105110994
IPR035421,"Terminase, large subunit gp17-like, C-terminal",4.216516637269266e-69,0.00003677590074152224,26,4.587821833685514e-68,673.3839345610418
IPR040678,"AbrB, C-terminal",5.024109247595141e-66,0.00012507022803202828,38,5.446209132337335e-65,642.6390568593467
IPR028090,"JAB domain, prokaryotic",1.2841188291271017e-65,0.000013027031895320561,19,1.3868483354572699e-64,638.5797103040145
IPR026345,Adhesin isopeptide-forming adherence domain,4.766482646476417e-65,0.00007537451376469428,31,5.1288056815960264e-64,632.8998375502066
IPR049067,"Actin homologue MreB-like, C-terminal",6.328964192187153e-65,0.00002449939743276336,22,6.785021906035933e-64,631.6844874584431
IPR002611,IstB-like ATP-binding domain,8.399233251262507e-65,0.0005460631559083755,82,8.971488703546326e-64,630.4713548537394
IPR040607,"Actin-like protein, N-terminal",1.3641744045457784e-64,0.00007666113419880001,31,1.4518002057136826e-63,628.380931463951
IPR018145,"CagE, TrbE, VirB component of type IV transporter system, central domain",2.742277536551297e-64,0.000014099215590408673,19,2.907811380575848e-63,625.3643376804404
IPR002789,"Helicase HerA, central domain",7.25549340888631e-64,0.00007875189240422183,31,7.665586514605971e-63,621.1545461050146
IPR045403,"Helix-turn-helix domain, Firmicutes-type",1.5402175335936785e-63,0.000026322109714413152,22,1.6213986743534898e-62,617.9011018639535
IPR025247,Type II methyltransferase M.EcoRI-like,2.2540029163488074e-63,6.8619756485639176e-6,16,2.364270684918389e-62,616.263028026484
IPR000529,Small ribosomal subunit protein bS6,2.94921438745877e-63,0.00025507250106146187,51,3.079883232843357e-62,615.1146574852978
IPR003491,"Replication initiation protein-like, C-terminal",2.957363872414746e-63,0.0002077355909233217,46,3.079883232843357e-62,615.1146574852978
IPR031709,Putative phage abortive infection protein,3.188469187487334e-63,5.039263366914127e-6,15,3.3087459611078525e-62,614.803365758212
IPR025586,PcfJ-like protein,5.40251930134377e-63,0.000022730294335867976,21,5.586434852027814e-62,612.5286526153052
IPR040811,SMODS and SLOG-associating 2TM effector domain,1.021802886811192e-62,7.183630757090351e-6,16,1.0528541406153484e-61,609.7763179055579
IPR007464,"Bacteriocin, class IId",1.8340511270624303e-62,0.000019352915696340423,20,1.876523890004929e-61,607.2664590221744
IPR006016,UspA,1.8319466810042062e-62,0.0009222388053300396,120,1.876523890004929e-61,607.2664590221744
IPR024405,Prophage protein BhlA/UviB,1.9715533819402434e-62,0.00003270160270018742,23,2.0101572243838286e-61,606.9676997292183
IPR004173,3H domain,1.9920145775013976e-62,0.0001395447079157178,38,2.0239423372801655e-61,606.9380186483509
IPR048454,"YetF-like, N-terminal transmembrane domain",2.9846188932808873e-62,0.0001578790491017245,40,3.0219266294468987e-61,605.1971608427666
IPR041420,Phage-Barnase-EndoU-ColicinE5/D-RelE like nuclease 4,1.3010646552425182e-61,0.00003940275079448812,24,1.3127697351858766e-60,598.8181144413753
IPR001114,Adenylosuccinate synthetase,2.1797458714737163e-61,0.00025651994904983083,50,2.191772055592192e-60,596.5920461448787
IPR001789,"Signal transduction response regulator, receiver domain",3.838125520865718e-61,0.0056613979559890035,243,3.846039181733482e-60,594.1498629567633
IPR024474,"Transposase IS66, zinc-finger binding domain of",1.8338044398402643e-59,0.00008491694865097848,30,1.8312923789637708e-58,577.372423119334
IPR005560,Protein of unknown function DUF326,2.4422967319723587e-59,0.000027715948518027696,21,2.4306270547547433e-58,576.1428167237316
IPR031616,Small toxic protein BsrE-like,3.837218167879326e-59,0.000050499852038650076,25,3.8058939379374536e-58,574.1954331873169
IPR007560,"Restriction endonuclease type IV, Mrr",4.654999173743696e-59,0.00009413772842873624,31,4.6013483358090226e-58,573.3711488810156
IPR025624,PcfK-like protein,5.378632328263918e-59,0.000015546663578777623,18,5.298679685546481e-58,572.758323335531
IPR041219,Phage tail lysozyme,1.1584070448969712e-58,0.00012067427488216701,34,1.1373450986261172e-57,569.4410773963159
IPR005039,"Antirepressor protein, C-terminal",5.675841269382774e-58,0.00017878663115594267,40,5.553944007221533e-57,562.5539850295762
IPR006153,Cation/H+ exchanger,2.066031870455461e-57,0.0008452560160227132,106,2.014899309113085e-56,556.9574665204852
IPR046776,Putative pectate lyase-like adhesive domain,3.905226861483142e-57,0.00007703639849208086,28,3.795880509361614e-56,554.2068746719882
IPR018690,Protein of unknown function DUF2187,4.3660535767370193e-57,0.00015482332557072338,37,4.22970505972264e-56,553.7368991522561
IPR001707,Chloramphenicol acetyltransferase,4.4848744031031404e-57,0.00006245470023888253,26,4.330428397168463e-56,553.6346913798305
IPR003953,"FAD-dependent oxidoreductase 2, FAD binding domain",6.934727662593087e-57,0.0005033902448438686,71,6.673817116871763e-56,551.7562569852355
IPR001367,"Iron dependent repressor, metal binding and dimerisation domain",7.008219484102422e-57,0.00025453640921391783,47,6.722357899882455e-56,551.724783693128
IPR002711,HNH endonuclease,1.0677552862552534e-56,0.0003906501293053536,60,1.0208440704001044e-55,549.9104058948651
IPR025997,Periplasmic binding protein,3.367032950187759e-56,0.00040507100000428874,61,3.2085843407671584e-55,544.9368654036894
IPR002631,Plasmid replication protein,5.965524786552075e-56,0.00003902748650120728,22,5.666276963383014e-55,542.4670220130707
IPR001761,Periplasmic binding protein/LacI sugar binding domain,2.4720946267331e-55,0.00036979615643588983,57,2.340463614140818e-54,536.3069810621382
IPR015046,Lactococcin-A immunity protein-like,3.7745637371873195e-55,0.0003183313390716605,52,3.56201548790881e-54,534.483041965239
IPR005517,"Translation elongation factor EFG/EF2, domain IV",4.7048107754790865e-55,0.000403784379570183,60,4.425557490740973e-54,533.5403201312386
IPR015939,"Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal",7.65981710277732e-55,0.0001759453443639592,38,7.182002145240729e-54,531.4375446948758
IPR048443,"YlmH, N-terminal domain",1.046042065692777e-54,0.00012876926178008227,33,9.776470075513263e-54,530.0981792470654
IPR005639,"Pesticidal crystal protein, N-terminal",3.16489363171086e-54,0.000016779674828128954,17,2.948507932929351e-53,525.303976994199
IPR038721,"Transposase IS701-like, DDE domain",5.163540362188541e-54,0.00006390214822725148,25,4.7951858904910145e-53,523.1919455227858
IPR022635,"DNA polymerase III, beta sliding clamp, C-terminal",7.331148936015232e-54,0.0002852008628934378,48,6.786549300768387e-53,521.6835099163491
IPR001754,Orotidine 5'-phosphate decarboxylase domain,1.3526935114482558e-53,0.0004372901200416865,62,1.2482450251212387e-52,519.0370015614944
IPR000835,MarR-type HTH domain,2.1167645375120237e-53,0.0032522548023107703,449,1.9471562748848772e-52,517.1059919147094
IPR025269,Phage integrase SAM-like domain,7.529459265463363e-53,0.00014710360296608897,34,6.904372081160744e-52,511.60875812246394
IPR011646,KAP family P-loop domain,1.6562795773776672e-52,0.000023427213737675248,18,1.5140160650888018e-51,508.1986951655166
IPR012550,Protein of unknown function DUF1706,1.8705236430458857e-52,0.0000766075250140456,26,1.7045146697255635e-51,507.6839925670939
IPR041324,"Antigen I/II, N-terminal",1.90307713081819e-52,0.00003425626905806518,20,1.728776608556337e-51,507.6226112236477
IPR009164,"Fructose-1,6-bisphosphatase class 3",3.8424289778278424e-52,0.00018087738936136452,37,3.479665496691301e-51,504.5846250315788
IPR003188,"Phosphotransferase system, lactose/cellobiose-type IIA subunit",5.637538991961861e-52,0.000622402634998649,78,5.0894934057463736e-51,502.9332544399688
IPR006542,Protein of unknown function DUF1093,6.67962777184378e-52,0.0004737979748594367,64,6.011664994659402e-51,502.2100522885435
IPR020275,Family of unknown function DUF5592,7.106521283899081e-52,0.0000296458791691863,19,6.376189558107606e-51,501.95438780254284
IPR008201,Ribonuclease HepT-like,7.795770222016888e-52,0.0001424396038924557,33,6.973149069754983e-51,501.56571050487037
IPR049030,"AI2M/AI1M-like, HNH endonuclease domain",2.467292495876958e-51,0.000036507854817750216,20,2.2001911064150487e-50,496.5753959515192
IPR006935,"Helicase/UvrB, N-terminal",3.498864250462109e-51,0.0008152884817450004,96,3.1105756568132654e-50,495.0715923108809
IPR022637,"DNA polymerase III, beta sliding clamp, central",5.881990309898119e-51,0.00028450394349163055,46,5.213338523909701e-50,492.82884073597324
IPR002205,"DNA topoisomerase, type IIA, domain A",1.4636320209330376e-50,0.0005080006347327475,66,1.2933184766790114e-49,488.88294517939926
IPR046698,Protein of unknown function DUF6568,1.9511107834816257e-50,0.00003232633840690658,19,1.71886375970768e-49,487.64758544925513
IPR000772,"Ricin B, lectin domain",1.9597554030372779e-50,0.00003843778546890882,20,1.721279143149609e-49,487.6414869358939
IPR040511,"Adenylyl/Guanylyl and SMODS, C-terminal sensor domain",2.1259376370435941e-50,9.75687162530182e-6,14,1.8616318767624986e-49,487.30106193223946
IPR002816,TraB/PrgY/GumN family,4.014324636825832e-50,0.000022086984118815107,17,3.504721748797642e-49,484.55346456373127
IPR011439,Domain of unknown function DUF1542,4.11746313774341e-50,0.0026792798356556832,5,3.584036570047697e-49,484.456275676235
IPR009528,BsuBI/PstI restriction endonuclease domain,5.97901029289089e-50,3.109332715755525e-6,11,5.1889267899017366e-49,482.8492245668337
IPR010332,"Terminase, ATPase subunit, N-terminal domain",2.0887198691967026e-49,0.00001838795037076112,16,1.8073314951268796e-48,477.4296218318858
IPR018925,"PBSX phage terminase small subunit-like, N-terminal domain",2.387760673574144e-49,0.000040903807967611474,20,2.059973409509528e-48,476.86138385542404
IPR010359,IrrE N-terminal-like domain,8.830466632526944e-49,0.0004362179363465984,58,7.595764218421407e-48,471.19428524744364
IPR026866,"Protein CR006, P-loop domain",1.1941872704763332e-48,0.00001940652488109483,16,1.0241912002085257e-47,469.8961895991863
IPR049464,"Conjugal transfer protein-like, C-terminal domain",1.2526353664314542e-48,0.000011257928798425177,14,1.0711685420862523e-47,469.7014219010262
IPR026870,Zinc-ribbon domain,1.3451146625736255e-48,0.0003589134919307455,51,1.146887238615407e-47,469.40479279617875
IPR001128,Cytochrome P450,1.6417926807526406e-48,0.00016013063486140954,33,1.395763107018863e-47,468.55188285183254
IPR041223,"ApeA, N-terminal domain",2.161355717800411e-48,8.255814452178462e-6,13,1.832125951484302e-47,467.37044673597006
IPR045572,"Type III restriction enzyme, C-terminal endonuclease domain",5.730632071008134e-48,0.00002037149020667413,16,4.843629889582528e-47,463.1482904947881
IPR025306,Probable zinc-binding domain,7.373504097470856e-48,0.000044549232530911054,20,6.214201719140177e-47,462.0661465322337
IPR021352,Protein of unknown function DUF2971,8.907364566705856e-48,0.00001206206656974126,14,7.485266592655411e-47,461.25792727364035
IPR020038,Circular bacteriocin,1.0549047810111736e-47,0.000016136364611076085,15,8.839374544335007e-47,460.5357846366948
IPR041033,Prealbumin-like fold domain,1.2863164897314723e-47,0.0027812981142433173,350,1.074756127236955e-46,459.68690070269935
IPR045515,Domain of unknown function DUF6440,1.4423093666715965e-47,0.00004529976111747273,20,1.2016497466326786e-46,459.2022210077861
